Date,Gold,Nifty
2022-07-01,1798.9000244140625,15752.0498046875
2022-07-04,1798.9000244140625,15835.349609375
2022-07-05,1761.800048828125,15810.849609375
2022-07-06,1734.9000244140625,15989.7998046875
2022-07-07,1737.9000244140625,16132.900390625
2022-07-08,1740.5999755859375,16220.599609375
2022-07-11,1730.0,16216.0
2022-07-12,1723.300048828125,16058.2998046875
2022-07-13,1734.199951171875,15966.650390625
2022-07-14,1704.5,15938.650390625
2022-07-15,1702.4000244140625,16049.2001953125
2022-07-18,1709.199951171875,16278.5
2022-07-19,1710.0,16340.5498046875
2022-07-20,1699.5,16520.849609375
2022-07-21,1712.699951171875,16605.25
2022-07-22,1727.0999755859375,16719.44921875
2022-07-25,1719.0,16631.0
2022-07-26,1717.699951171875,16483.849609375
2022-07-27,1719.0999755859375,16641.80078125
2022-07-28,1750.300048828125,16929.599609375
2022-07-29,1762.9000244140625,17158.25
2022-08-01,1769.0,17340.05078125
2022-08-02,1771.0999755859375,17345.44921875
2022-08-03,1758.0,17388.150390625
2022-08-04,1788.5,17382.0
2022-08-05,1772.9000244140625,17397.5
2022-08-08,1786.800048828125,17525.099609375
2022-08-09,1794.0,17525.099609375
2022-08-10,1795.5999755859375,17534.75
2022-08-11,1789.699951171875,17659.0
2022-08-12,1798.5999755859375,17698.150390625
2022-08-15,1781.4000244140625,17698.150390625
2022-08-16,1773.199951171875,17825.25
2022-08-17,1760.300048828125,17944.25
2022-08-18,1755.300048828125,17956.5
2022-08-19,1747.5999755859375,17758.44921875
2022-08-22,1734.0,17490.69921875
2022-08-23,1746.800048828125,17577.5
2022-08-24,1747.800048828125,17604.94921875
2022-08-25,1757.699951171875,17522.44921875
2022-08-26,1736.0999755859375,17558.900390625
2022-08-29,1736.5999755859375,17312.900390625
2022-08-30,1723.199951171875,17759.30078125
2022-08-31,1712.800048828125,17759.30078125
2022-09-01,1696.5999755859375,17542.80078125
2022-09-02,1709.800048828125,17539.44921875
2022-09-05,1709.800048828125,17665.80078125
2022-09-06,1700.4000244140625,17655.599609375
2022-09-07,1715.300048828125,17624.400390625
2022-09-08,1708.0,17798.75
2022-09-09,1716.199951171875,17833.349609375
2022-09-12,1728.0999755859375,17936.349609375
2022-09-13,1705.0,18070.05078125
2022-09-14,1696.5,18003.75
2022-09-15,1665.4000244140625,17877.400390625
2022-09-16,1671.699951171875,17530.849609375
2022-09-19,1666.199951171875,17622.25
2022-09-20,1659.699951171875,17816.25
2022-09-21,1664.5999755859375,17718.349609375
2022-09-22,1670.800048828125,17629.80078125
2022-09-23,1645.300048828125,17327.349609375
2022-09-26,1623.300048828125,17016.30078125
2022-09-27,1626.699951171875,17007.400390625
2022-09-28,1660.4000244140625,16858.599609375
2022-09-29,1658.5,16818.099609375
2022-09-30,1662.4000244140625,17094.349609375
2022-10-03,1692.9000244140625,16887.349609375
2022-10-04,1721.0999755859375,17274.30078125
2022-10-05,1711.4000244140625,17274.30078125
2022-10-06,1711.699951171875,17331.80078125
2022-10-07,1700.5,17314.650390625
2022-10-10,1667.300048828125,17241.0
2022-10-11,1678.699951171875,16983.55078125
2022-10-12,1670.300048828125,17123.599609375
2022-10-13,1670.0,17014.349609375
2022-10-14,1641.699951171875,17185.69921875
2022-10-17,1657.0,17311.80078125
2022-10-18,1649.0,17486.94921875
2022-10-19,1627.5,17512.25
2022-10-20,1630.800048828125,17563.94921875
2022-10-21,1651.0,17576.30078125
2022-10-24,1648.699951171875,17730.75
2022-10-25,1652.800048828125,17656.349609375
2022-10-26,1664.0,17656.349609375
2022-10-27,1660.699951171875,17736.94921875
2022-10-28,1639.5999755859375,17786.80078125
2022-10-31,1635.9000244140625,18012.19921875
2022-11-01,1645.0,18145.400390625
2022-11-02,1645.699951171875,18082.849609375
2022-11-03,1627.300048828125,18052.69921875
2022-11-04,1672.5,18117.150390625
2022-11-07,1676.5,18202.80078125
2022-11-08,1712.0999755859375,18202.80078125
2022-11-09,1710.0999755859375,18157.0
2022-11-10,1750.300048828125,18028.19921875
2022-11-11,1766.0,18349.69921875
2022-11-14,1773.5999755859375,18329.150390625
2022-11-15,1773.800048828125,18403.400390625
2022-11-16,1773.0,18409.650390625
2022-11-17,1760.800048828125,18343.900390625
2022-11-18,1751.9000244140625,18307.650390625
2022-11-21,1737.4000244140625,18159.94921875
2022-11-22,1738.300048828125,18244.19921875
2022-11-23,1744.9000244140625,18267.25
2022-11-24,1744.9000244140625,18484.099609375
2022-11-25,1753.300048828125,18512.75
2022-11-28,1740.0999755859375,18562.75
2022-11-29,1748.4000244140625,18618.05078125
2022-11-30,1746.0,18758.349609375
2022-12-01,1801.0999755859375,18812.5
2022-12-02,1795.9000244140625,18696.099609375
2022-12-05,1767.4000244140625,18701.05078125
2022-12-06,1769.300048828125,18642.75
2022-12-07,1785.5,18560.5
2022-12-08,1788.699951171875,18609.349609375
2022-12-09,1798.0999755859375,18496.599609375
2022-12-12,1780.5,18497.150390625
2022-12-13,1813.9000244140625,18608.0
2022-12-14,1807.5,18660.30078125
2022-12-15,1777.199951171875,18414.900390625
2022-12-16,1790.0,18269.0
2022-12-19,1787.699951171875,18420.44921875
2022-12-20,1815.9000244140625,18385.30078125
2022-12-21,1815.9000244140625,18199.099609375
2022-12-22,1787.0,18127.349609375
2022-12-23,1795.9000244140625,17806.80078125
2022-12-26,1795.9000244140625,18014.599609375
2022-12-27,1814.800048828125,18132.30078125
2022-12-28,1807.9000244140625,18122.5
2022-12-29,1819.5,18191.0
2022-12-30,1819.699951171875,18105.30078125
2023-01-02,1819.699951171875,18197.44921875
2023-01-03,1839.699951171875,18232.55078125
2023-01-04,1852.800048828125,18042.94921875
2023-01-05,1834.800048828125,17992.150390625
2023-01-06,1864.199951171875,17859.44921875
2023-01-09,1872.699951171875,18101.19921875
2023-01-10,1871.5999755859373,17914.150390625
2023-01-11,1874.5999755859373,17895.69921875
2023-01-12,1895.5,17858.19921875
2023-01-13,1918.4000244140625,17956.599609375
2023-01-16,1918.4000244140625,17894.849609375
2023-01-17,1907.199951171875,18053.30078125
2023-01-18,1904.4000244140625,18165.349609375
2023-01-19,1922.0999755859373,18107.849609375
2023-01-20,1926.4000244140625,18027.650390625
2023-01-23,1927.0999755859373,18118.55078125
2023-01-24,1933.9000244140625,18118.30078125
2023-01-25,1941.199951171875,17891.94921875
2023-01-26,1929.0999755859373,17891.94921875
2023-01-27,1928.5999755859373,17604.349609375
2023-01-30,1922.9000244140625,17648.94921875
2023-01-31,1929.5,17662.150390625
2023-02-01,1927.800048828125,17616.30078125
2023-02-02,1916.300048828125,17610.400390625
2023-02-03,1862.9000244140625,17854.05078125
2023-02-06,1866.199951171875,17764.599609375
2023-02-07,1871.699951171875,17721.5
2023-02-08,1877.4000244140625,17871.69921875
2023-02-09,1866.199951171875,17893.44921875
2023-02-10,1862.800048828125,17856.5
2023-02-13,1851.9000244140625,17770.900390625
2023-02-14,1854.0,17929.849609375
2023-02-15,1834.199951171875,18015.849609375
2023-02-16,1842.0,18035.849609375
2023-02-17,1840.4000244140625,17944.19921875
2023-02-20,1840.4000244140625,17844.599609375
2023-02-21,1833.0,17826.69921875
2023-02-22,1832.0,17554.30078125
2023-02-23,1818.0,17511.25
2023-02-24,1808.800048828125,17465.80078125
2023-02-27,1817.0,17392.69921875
2023-02-28,1828.9000244140625,17303.94921875
2023-03-01,1837.699951171875,17450.900390625
2023-03-02,1833.5,17321.900390625
2023-03-03,1847.699951171875,17594.349609375
2023-03-06,1847.9000244140625,17711.44921875
2023-03-07,1813.9000244140625,17711.44921875
2023-03-08,1812.699951171875,17754.400390625
2023-03-09,1829.300048828125,17589.599609375
2023-03-10,1862.0,17412.900390625
2023-03-13,1911.699951171875,17154.30078125
2023-03-14,1906.199951171875,17043.30078125
2023-03-15,1926.5999755859373,16972.150390625
2023-03-16,1919.0,16985.599609375
2023-03-17,1969.800048828125,17100.05078125
2023-03-20,1979.199951171875,16988.400390625
2023-03-21,1938.0,17107.5
2023-03-22,1946.800048828125,17151.900390625
2023-03-23,1993.800048828125,17076.900390625
2023-03-24,1982.0999755859373,16945.05078125
2023-03-27,1952.4000244140625,16985.69921875
2023-03-28,1972.4000244140625,16951.69921875
2023-03-29,1966.0999755859373,17080.69921875
2023-03-30,1980.300048828125,17080.69921875
2023-03-31,1969.0,17359.75
2023-04-03,1983.9000244140625,17398.05078125
2023-04-04,2022.199951171875,17398.05078125
2023-04-05,2020.9000244140625,17557.05078125
2023-04-06,2011.9000244140625,17599.150390625
2023-04-10,1989.0999755859373,17624.05078125
2023-04-11,2004.800048828125,17722.30078125
2023-04-12,2010.9000244140625,17812.400390625
2023-04-13,2041.300048828125,17828.0
2023-04-14,2002.199951171875,17828.0
2023-04-17,1994.199951171875,17706.849609375
2023-04-18,2007.4000244140625,17660.150390625
2023-04-19,1995.199951171875,17618.75
2023-04-20,2007.5999755859373,17624.44921875
2023-04-21,1979.5,17624.05078125
2023-04-24,1989.0999755859373,17743.400390625
2023-04-25,1994.0,17769.25
2023-04-26,1985.699951171875,17813.599609375
2023-04-27,1989.9000244140625,17915.05078125
2023-04-28,1990.0999755859373,18065.0
2023-05-01,1983.4000244140625,18065.0
2023-05-02,2014.300048828125,18147.650390625
2023-05-03,2028.5999755859373,18089.849609375
2023-05-04,2048.0,18255.80078125
2023-05-05,2017.4000244140625,18069.0
2023-05-08,2026.300048828125,18264.400390625
2023-05-09,2036.199951171875,18265.94921875
2023-05-10,2030.5,18315.099609375
2023-05-11,2014.699951171875,18297.0
2023-05-12,2014.5,18314.80078125
2023-05-15,2018.0,18398.849609375
2023-05-16,1988.4000244140625,18286.5
2023-05-17,1980.699951171875,18181.75
2023-05-18,1956.5,18129.94921875
2023-05-19,1978.699951171875,18203.400390625
2023-05-22,1974.800048828125,18314.400390625
2023-05-23,1972.4000244140625,18348.0
2023-05-24,1962.800048828125,18285.400390625
2023-05-25,1943.0999755859373,18321.150390625
2023-05-26,1944.0999755859373,18499.349609375
2023-05-29,1944.0999755859373,18598.650390625
2023-05-30,1958.0,18633.849609375
2023-05-31,1963.9000244140625,18534.400390625
2023-06-01,1978.0,18487.75
2023-06-02,1952.4000244140625,18534.099609375
2023-06-05,1958.0,18593.849609375
2023-06-06,1965.5,18599.0
2023-06-07,1942.699951171875,18726.400390625
2023-06-08,1963.5999755859373,18634.55078125
2023-06-09,1962.199951171875,18563.400390625
2023-06-12,1955.300048828125,18601.5
2023-06-13,1944.5999755859373,18716.150390625
2023-06-14,1955.300048828125,18755.900390625
2023-06-15,1957.800048828125,18688.099609375
2023-06-16,1958.4000244140625,18826.0
2023-06-19,1958.4000244140625,18755.44921875
2023-06-20,1935.5,18816.69921875
2023-06-21,1933.300048828125,18856.849609375
2023-06-22,1912.699951171875,18771.25
2023-06-23,1919.0999755859373,18665.5
2023-06-26,1923.699951171875,18691.19921875
2023-06-27,1914.0,18817.400390625
2023-06-28,1912.300048828125,18972.099609375
2023-06-29,1909.199951171875,18972.099609375
2023-06-30,1921.0999755859373,19189.05078125
2023-07-03,1921.699951171875,19322.55078125
2023-07-04,1921.699951171875,19389.0
2023-07-05,1919.5999755859373,19398.5
2023-07-06,1908.699951171875,19497.30078125
2023-07-07,1926.199951171875,19331.80078125
2023-07-10,1925.0,19355.900390625
2023-07-11,1931.300048828125,19439.400390625
2023-07-12,1956.199951171875,19384.30078125
2023-07-13,1959.199951171875,19413.75
2023-07-14,1960.0999755859373,19564.5
2023-07-17,1952.4000244140625,19711.44921875
2023-07-18,1977.199951171875,19749.25
2023-07-19,1977.5,19833.150390625
2023-07-20,1968.300048828125,19979.150390625
2023-07-21,1964.300048828125,19745.0
2023-07-24,1960.300048828125,19672.349609375
2023-07-25,1962.0999755859373,19680.599609375
2023-07-26,1968.9000244140625,19778.30078125
2023-07-27,1945.4000244140625,19659.900390625
2023-07-28,1960.4000244140625,19646.05078125
2023-07-31,1970.5,19753.80078125
2023-08-01,1940.699951171875,19733.55078125
2023-08-02,1937.4000244140625,19526.55078125
2023-08-03,1932.0,19381.650390625
2023-08-04,1939.5999755859373,19517.0
2023-08-07,1933.5,19597.30078125
2023-08-08,1924.0999755859373,19570.849609375
2023-08-09,1915.4000244140625,19632.55078125
2023-08-10,1914.4000244140625,19543.099609375
2023-08-11,1912.9000244140625,19428.30078125
2023-08-14,1910.5999755859373,19434.55078125
2023-08-15,1902.5,19434.55078125
2023-08-16,1896.0999755859373,19465.0
2023-08-17,1884.0999755859373,19365.25
2023-08-18,1886.0999755859373,19310.150390625
2023-08-21,1893.300048828125,19393.599609375
2023-08-22,1896.4000244140625,19396.44921875
2023-08-23,1918.5,19444.0
2023-08-24,1918.199951171875,19386.69921875
2023-08-25,1911.0999755859373,19265.80078125
2023-08-28,1917.9000244140625,19306.05078125
2023-08-29,1936.5,19342.650390625
2023-08-30,1944.300048828125,19347.44921875
2023-08-31,1938.199951171875,19253.80078125
2023-09-01,1939.800048828125,19435.30078125
2023-09-04,1939.800048828125,19528.80078125
2023-09-05,1926.199951171875,19574.900390625
2023-09-06,1918.0999755859373,19611.05078125
2023-09-07,1917.5,19727.05078125
2023-09-08,1918.4000244140625,19819.94921875
2023-09-11,1923.300048828125,19996.349609375
2023-09-12,1911.300048828125,19993.19921875
2023-09-13,1909.0999755859373,20070.0
2023-09-14,1910.0,20103.099609375
2023-09-15,1923.699951171875,20192.349609375
2023-09-18,1931.5,20133.30078125
2023-09-19,1932.0,20133.30078125
2023-09-20,1945.5999755859373,19901.400390625
2023-09-21,1919.199951171875,19742.349609375
2023-09-22,1925.4000244140625,19674.25
2023-09-25,1916.5999755859373,19674.55078125
2023-09-26,1900.4000244140625,19664.69921875
2023-09-27,1871.5999755859373,19716.44921875
2023-09-28,1860.4000244140625,19523.55078125
2023-09-29,1848.0999755859373,19638.30078125
2023-10-02,1830.0,19638.30078125
2023-10-03,1824.5999755859373,19528.75
2023-10-04,1818.5,19436.099609375
2023-10-05,1816.5999755859373,19545.75
2023-10-06,1830.199951171875,19653.5
2023-10-09,1849.5,19512.349609375
2023-10-10,1861.0,19689.849609375
2023-10-11,1872.800048828125,19811.349609375
2023-10-12,1869.300048828125,19794.0
2023-10-13,1927.4000244140625,19751.05078125
2023-10-16,1921.0999755859373,19731.75
2023-10-17,1922.699951171875,19811.5
2023-10-18,1955.300048828125,19671.099609375
2023-10-19,1968.4000244140625,19624.69921875
2023-10-20,1982.5,19542.650390625
2023-10-23,1976.300048828125,19281.75
2023-10-24,1975.0,19281.75
2023-10-25,1984.0999755859373,19122.150390625
2023-10-26,1987.199951171875,18857.25
2023-10-27,1988.5999755859373,19047.25
2023-10-30,1996.199951171875,19140.900390625
2023-10-31,1985.199951171875,19079.599609375
2023-11-01,1978.800048828125,18989.150390625
2023-11-02,1985.5999755859373,19133.25
2023-11-03,1991.5,19230.599609375
2023-11-06,1981.5999755859373,19411.75
2023-11-07,1966.800048828125,19406.69921875
2023-11-08,1951.5,19443.5
2023-11-09,1964.199951171875,19395.30078125
2023-11-10,1932.5999755859373,19425.349609375
2023-11-13,1945.5,19443.55078125
2023-11-14,1961.800048828125,19443.55078125
2023-11-15,1960.0999755859373,19675.44921875
2023-11-16,1983.9000244140625,19765.19921875
2023-11-17,1981.5999755859373,19731.80078125
2023-11-20,1977.699951171875,19694.0
2023-11-21,1999.300048828125,19783.400390625
2023-11-22,1991.4000244140625,19811.849609375
2023-11-23,1991.4000244140625,19802.0
2023-11-24,2002.199951171875,19794.69921875
2023-11-27,2011.800048828125,19794.69921875
2023-11-28,2039.699951171875,19889.69921875
2023-11-29,2047.0999755859373,20096.599609375
2023-11-30,2038.0999755859373,20133.150390625
2023-12-01,2071.0,20267.900390625
2023-12-04,2024.0999755859373,20686.80078125
2023-12-05,2018.5,20855.099609375
2023-12-06,2030.5,20937.69921875
2023-12-07,2029.9000244140625,20901.150390625
2023-12-08,1998.300048828125,20969.400390625
2023-12-11,1978.0,20997.099609375
2023-12-12,1977.800048828125,20906.400390625
2023-12-13,1982.300048828125,20926.349609375
2023-12-14,2030.199951171875,21182.69921875
2023-12-15,2021.0999755859373,21456.650390625
2023-12-18,2026.300048828125,21418.650390625
2023-12-19,2038.4000244140625,21453.099609375
2023-12-20,2034.5,21150.150390625
2023-12-21,2039.0999755859373,21255.05078125
2023-12-22,2057.10009765625,21349.400390625
2023-12-26,2058.199951171875,21441.349609375
2023-12-27,2081.89990234375,21654.75
2023-12-28,2073.89990234375,21778.69921875
2023-12-29,2062.39990234375,21731.400390625
2024-01-01,2062.39990234375,21741.900390625
2024-01-02,2064.39990234375,21665.80078125
2024-01-03,2034.199951171875,21517.349609375
2024-01-04,2042.300048828125,21658.599609375
2024-01-05,2042.4000244140625,21710.80078125
2024-01-08,2026.5999755859373,21513.0
2024-01-09,2026.4000244140625,21544.849609375
2024-01-10,2021.699951171875,21618.69921875
2024-01-11,2014.300048828125,21647.19921875
2024-01-12,2046.699951171875,21894.55078125
2024-01-15,2046.699951171875,22097.44921875
2024-01-16,2026.0,22032.30078125
2024-01-17,2002.5999755859373,21571.94921875
2024-01-18,2018.5999755859373,21462.25
2024-01-19,2026.5,21622.400390625
2024-01-22,2019.800048828125,21622.400390625
2024-01-23,2023.699951171875,21238.80078125
2024-01-24,2013.9000244140625,21453.94921875
2024-01-25,2016.9000244140625,21352.599609375
2024-01-26,2016.800048828125,21352.599609375
2024-01-29,2025.199951171875,21737.599609375
2024-01-30,2031.5,21522.099609375
2024-01-31,2048.39990234375,21725.69921875
2024-02-01,2053.0,21697.44921875
2024-02-02,2036.0999755859373,21853.80078125
2024-02-05,2025.699951171875,21771.69921875
2024-02-06,2034.5,21929.400390625
2024-02-07,2035.199951171875,21930.5
2024-02-08,2032.199951171875,21717.94921875
2024-02-09,2023.300048828125,21782.5
2024-02-12,2018.199951171875,21616.05078125
2024-02-13,1992.9000244140625,21743.25
2024-02-14,1990.300048828125,21840.05078125
2024-02-15,2002.0999755859373,21910.75
2024-02-16,2011.5,22040.69921875
2024-02-19,2011.5,22122.25
2024-02-20,2027.5,22196.94921875
2024-02-21,2022.300048828125,22055.05078125
2024-02-22,2019.699951171875,22217.44921875
2024-02-23,2038.5999755859373,22212.69921875
2024-02-26,2028.5,22122.05078125
2024-02-27,2034.0,22198.349609375
2024-02-28,2033.0,21951.150390625
2024-02-29,2045.699951171875,21982.80078125
2024-03-01,2086.89990234375,22338.75
2024-03-04,2117.699951171875,22405.599609375
2024-03-05,2133.5,22356.30078125
2024-03-06,2150.300048828125,22474.05078125
2024-03-07,2158.0,22493.55078125
2024-03-08,2178.60009765625,22493.55078125
2024-03-11,2182.5,22332.650390625
2024-03-12,2160.39990234375,22335.69921875
2024-03-13,2175.39990234375,21997.69921875
2024-03-14,2163.0,22146.650390625
2024-03-15,2157.300048828125,22023.349609375
2024-03-18,2160.699951171875,22055.69921875
2024-03-19,2156.300048828125,21817.44921875
2024-03-20,2157.89990234375,21839.099609375
2024-03-21,2182.39990234375,22011.94921875
2024-03-22,2158.10009765625,22096.75
2024-03-25,2174.800048828125,22096.75
2024-03-26,2175.60009765625,22004.69921875
2024-03-27,2190.60009765625,22123.650390625
2024-03-28,2217.39990234375,22326.900390625
2024-04-01,2236.5,22462.0
2024-04-02,2261.0,22453.30078125
2024-04-03,2294.39990234375,22434.650390625
2024-04-04,2288.800048828125,22514.650390625
2024-04-05,2325.699951171875,22513.69921875
2024-04-08,2331.699951171875,22666.30078125
2024-04-09,2343.5,22642.75
2024-04-10,2329.60009765625,22753.80078125
2024-04-11,2354.800048828125,22753.80078125
2024-04-12,2356.199951171875,22519.400390625
2024-04-15,2365.800048828125,22272.5
2024-04-16,2390.800048828125,22147.900390625
2024-04-17,2371.699951171875,22147.900390625
2024-04-18,2382.300048828125,21995.849609375
2024-04-19,2398.39990234375,22147.0
2024-04-22,2332.199951171875,22336.400390625
2024-04-23,2327.699951171875,22368.0
2024-04-24,2324.5,22402.400390625
2024-04-25,2329.800048828125,22570.349609375
2024-04-26,2334.800048828125,22419.94921875
2024-04-29,2345.39990234375,22643.400390625
2024-04-30,2291.39990234375,22604.849609375
2024-05-01,2299.89990234375,22604.849609375
2024-05-02,2299.199951171875,22648.19921875
2024-05-03,2299.0,22475.849609375
2024-05-06,2321.60009765625,22442.69921875
2024-05-07,2315.199951171875,22302.5
2024-05-08,2313.60009765625,22302.5
2024-05-09,2332.10009765625,21957.5
2024-05-10,2367.300048828125,22055.19921875
2024-05-13,2336.10009765625,22104.05078125
2024-05-14,2353.39990234375,22217.849609375
2024-05-15,2388.699951171875,22200.55078125
2024-05-16,2380.0,22403.849609375
2024-05-17,2412.199951171875,22466.099609375
2024-05-20,2433.89990234375,22466.099609375
2024-05-21,2421.699951171875,22529.05078125
2024-05-22,2389.199951171875,22597.80078125
2024-05-23,2335.0,22967.650390625
2024-05-24,2332.5,22957.099609375
2024-05-27,2332.5,22932.44921875
2024-05-28,2355.199951171875,22888.150390625
2024-05-29,2340.300048828125,22704.69921875
2024-05-30,2342.89990234375,22488.650390625
2024-05-31,2322.89990234375,22530.69921875
2024-06-03,2346.60009765625,23263.900390625
2024-06-04,2325.5,21884.5
2024-06-05,2354.10009765625,22620.349609375
2024-06-06,2370.300048828125,22821.400390625
2024-06-07,2305.199951171875,23290.150390625
2024-06-10,2307.699951171875,23259.19921875
2024-06-11,2307.5,23264.849609375
2024-06-12,2336.0,23322.94921875
2024-06-13,2300.199951171875,23398.900390625
2024-06-14,2331.39990234375,23465.599609375
2024-06-17,2312.39990234375,23465.599609375
2024-06-18,2330.39990234375,23557.900390625
2024-06-19,2330.39990234375,23516.0
2024-06-20,2353.800048828125,23567.0
2024-06-21,2316.39990234375,23501.099609375
2024-06-24,2330.0,23537.849609375
2024-06-25,2316.60009765625,23721.30078125
2024-06-26,2299.199951171875,23868.80078125
2024-06-27,2324.5,24044.5
2024-06-28,2327.699951171875,24010.599609375
2024-07-01,2327.60009765625,24141.94921875
2024-07-02,2323.0,24123.849609375
2024-07-03,2359.800048828125,24286.5
2024-07-04,2359.800048828125,24302.150390625
2024-07-05,2388.5,24323.849609375
2024-07-08,2355.199951171875,24320.55078125
2024-07-09,2360.10009765625,24433.19921875
2024-07-10,2372.199951171875,24324.44921875
2024-07-11,2415.0,24315.94921875
2024-07-12,2414.0,24502.150390625
2024-07-15,2422.89990234375,24586.69921875
2024-07-16,2462.39990234375,24613.0
2024-07-17,2454.800048828125,24613.0
2024-07-18,2451.800048828125,24800.849609375
2024-07-19,2395.5,24530.900390625
2024-07-22,2392.0,24509.25
2024-07-23,2404.60009765625,24479.05078125
2024-07-24,2413.300048828125,24413.5
2024-07-25,2351.89990234375,24406.099609375
2024-07-26,2380.0,24834.849609375
2024-07-29,2377.300048828125,24836.099609375
2024-07-30,2405.0,24857.30078125
2024-07-31,2426.5,24951.150390625
2024-08-01,2435.0,25010.900390625
2024-08-02,2425.699951171875,24717.69921875
2024-08-05,2401.699951171875,24055.599609375
2024-08-06,2389.10009765625,23992.55078125
2024-08-07,2390.5,24297.5
2024-08-08,2422.199951171875,24117.0
2024-08-09,2432.10009765625,24367.5
2024-08-12,2462.39990234375,24347.0
2024-08-13,2466.699951171875,24139.0
2024-08-14,2439.39990234375,24143.75
2024-08-15,2453.10009765625,24143.75
2024-08-16,2498.60009765625,24541.150390625
2024-08-19,2501.800048828125,24572.650390625
2024-08-20,2511.300048828125,24698.849609375
2024-08-21,2508.39990234375,24770.19921875
2024-08-22,2478.89990234375,24811.5
2024-08-23,2508.39990234375,24823.150390625
2024-08-26,2517.699951171875,25010.599609375
2024-08-27,2516.0,25017.75
2024-08-28,2501.0,25052.349609375
2024-08-29,2525.699951171875,25151.94921875
2024-08-30,2493.800048828125,25235.900390625
2024-09-02,2493.800048828125,25278.69921875
2024-09-03,2489.89990234375,25279.849609375
2024-09-04,2493.39990234375,25198.69921875
2024-09-05,2511.39990234375,25145.099609375
2024-09-06,2493.5,24852.150390625
2024-09-09,2501.800048828125,24936.400390625
2024-09-10,2512.300048828125,25041.099609375
2024-09-11,2512.10009765625,24918.44921875
2024-09-12,2551.199951171875,25388.900390625
2024-09-13,2581.300048828125,25356.5
2024-09-16,2580.39990234375,25383.75
2024-09-17,2564.300048828125,25418.55078125
2024-09-18,2570.699951171875,25377.55078125
2024-09-19,2588.0,25415.80078125
2024-09-20,2619.89990234375,25790.94921875
2024-09-23,2626.5,25939.05078125
2024-09-24,2651.199951171875,25940.400390625
2024-09-25,2659.199951171875,26004.150390625
2024-09-26,2669.89990234375,26216.05078125
2024-09-27,2644.300048828125,26178.94921875
2024-09-30,2636.10009765625,25810.849609375
2024-10-01,2667.300048828125,25796.900390625
2024-10-02,2647.10009765625,25796.900390625
2024-10-03,2657.10009765625,25250.099609375
2024-10-04,2645.800048828125,25014.599609375
2024-10-07,2644.800048828125,24795.75
2024-10-08,2615.0,25013.150390625
2024-10-09,2606.0,24981.94921875
2024-10-10,2620.60009765625,24998.44921875
2024-10-11,2657.60009765625,24964.25
2024-10-14,2647.800048828125,25127.94921875
2024-10-15,2661.39990234375,25057.349609375
2024-10-16,2674.0,24971.30078125
2024-10-17,2691.0,24749.849609375
2024-10-18,2713.699951171875,24854.05078125
2024-10-21,2723.10009765625,24781.099609375
2024-10-22,2744.199951171875,24472.099609375
2024-10-23,2714.39990234375,24435.5
2024-10-24,2734.89990234375,24399.400390625
2024-10-25,2740.89990234375,24180.80078125
2024-10-28,2742.89990234375,24339.150390625
2024-10-29,2768.39990234375,24466.849609375
2024-10-30,2788.5,24340.849609375
2024-10-31,2738.300048828125,24205.349609375
2024-11-01,2738.60009765625,24304.349609375
2024-11-04,2736.10009765625,23995.349609375
2024-11-05,2740.300048828125,24213.30078125
2024-11-06,2667.60009765625,24484.05078125
2024-11-07,2698.39990234375,24199.349609375
2024-11-08,2687.5,24148.19921875
2024-11-11,2611.199951171875,24141.30078125
2024-11-12,2600.0,23883.44921875
2024-11-13,2580.800048828125,23559.05078125
2024-11-14,2568.199951171875,23532.69921875
2024-11-15,2565.699951171875,23532.69921875
2024-11-18,2610.60009765625,23453.80078125
2024-11-19,2627.10009765625,23518.5
2024-11-20,2648.199951171875,23518.5
2024-11-21,2672.10009765625,23349.900390625
2024-11-22,2709.89990234375,23907.25
2024-11-25,2616.800048828125,24221.900390625
2024-11-26,2620.300048828125,24194.5
2024-11-27,2639.89990234375,24274.900390625
2024-11-28,2639.89990234375,23914.150390625
2024-11-29,2657.0,24131.099609375
2024-12-02,2634.89990234375,24276.05078125
2024-12-03,2644.699951171875,24457.150390625
2024-12-04,2653.800048828125,24467.44921875
2024-12-05,2626.60009765625,24708.400390625
2024-12-06,2638.60009765625,24677.80078125
2024-12-09,2664.89990234375,24619.0
2024-12-10,2697.60009765625,24610.05078125
2024-12-11,2733.800048828125,24641.80078125
2024-12-12,2687.5,24548.69921875
2024-12-13,2656.0,24768.30078125
2024-12-16,2651.39990234375,24668.25
2024-12-17,2644.39990234375,24336.0
2024-12-18,2636.5,24198.849609375
2024-12-19,2592.199951171875,23951.69921875
2024-12-20,2628.699951171875,23587.5
2024-12-23,2612.300048828125,23753.44921875
2024-12-24,2620.0,23727.650390625
2024-12-26,2638.800048828125,23750.19921875
2024-12-27,2617.199951171875,23813.400390625
2024-12-30,2606.10009765625,23644.900390625
2024-12-31,2629.199951171875,23644.80078125
2025-01-01,2629.199951171875,23742.900390625
2025-01-02,2658.89990234375,24188.650390625
2025-01-03,2645.0,24004.75
2025-01-06,2638.39990234375,23616.05078125
2025-01-07,2656.699951171875,23707.900390625
2025-01-08,2664.5,23688.94921875
2025-01-09,2683.800048828125,23526.5
2025-01-10,2708.5,23431.5
2025-01-13,2673.5,23085.94921875
2025-01-14,2677.5,23176.05078125
2025-01-15,2712.5,23213.19921875
